AAPL,AAPL,AAPL,AAPL,AAPL,GILD,GILD,GILD,GILD,GILD,JNJ,JNJ,JNJ,JNJ,JNJ,MSFT,MSFT,MSFT,MSFT,MSFT,REGN,REGN,REGN,REGN,REGN,TSLA,TSLA,TSLA,TSLA,TSLA
open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume
280.53,284.25,280.3735,283.97,18737610.0,66.7,67.4,66.54,66.75,5118520.0,145.55,146.76,145.3401,146.41,3220584.0,158.12,158.12,157.27,157.41,12502738.0,377.2,377.877,372.56,374.42,327044.0,411.78,422.01,410.27,419.18,12621840.0
284.69,284.89,282.9197,284.2762,9678447.0,66.81,66.94,66.29,66.72,1804392.0,146.0,146.01,145.26,145.97,1729932.0,157.43,157.71,157.115,157.39,5197207.0,374.75,376.71,372.51,376.56,200296.0,418.84,425.47,412.6875,425.18,7833308.0
284.78,289.98,284.7,289.91,20772521.0,66.71,66.91,66.15,66.39,2692794.0,145.97,146.1827,145.16,145.83,2233533.0,157.56,158.73,157.4,158.67,8748285.0,376.76,377.76,374.0,374.94,300698.0,427.91,433.48,426.35,430.8202,10131052.0
291.12,293.97,288.12,289.83,32927275.0,66.38,66.49,65.71,65.95,3507379.0,146.2,146.55,145.54,145.76,1939538.0,159.45,159.55,158.22,158.95,12779354.0,375.24,375.95,370.97,373.31,243502.0,435.25,435.31,426.11,430.23,9209880.0
289.46,292.69,285.22,291.647,33920736.0,65.73,66.1,64.81,64.93,4999042.0,145.78,146.2,145.03,145.35,2089996.0,158.9865,159.02,156.73,157.68,13421755.0,373.74,375.82,371.04,373.92,309309.0,428.81,429.0,409.2589,414.62,12082466.0
289.93,293.68,289.52,293.37,21437960.0,64.88,65.06,64.35,64.98,5190297.0,145.1,146.01,144.78,145.82,2541672.0,156.77,157.77,156.45,157.49,12292639.0,373.64,376.71,372.04,375.65,387800.0,405.0003,421.29,402.08,418.17,9761539.0
296.24,300.6,295.19,300.58,30589026.0,65.53,65.74,65.04,65.24,3822862.0,145.87,146.02,145.08,146.0,4380284.0,158.74,160.73,158.33,160.73,18902080.0,378.0,379.0,369.24,373.36,440019.0,424.95,430.6957,421.71,430.24,9113793.0
297.15,300.58,296.5,297.38,31609363.0,64.63,65.37,64.5646,65.07,3426698.0,143.5,145.373,143.0,144.22,4547772.0,158.32,159.945,158.06,158.59,17126482.0,368.21,372.35,367.05,369.16,423070.0,440.5,454.0,436.92,442.75,16409329.0
293.79,299.96,292.75,299.78,27487207.0,64.67,65.825,64.66,65.66,5137522.0,144.0,144.2,142.85,144.11,5168337.0,157.08,159.1,156.51,159.02,15146928.0,368.23,372.14,364.5,371.55,540900.0,440.47,451.56,440.0,451.4001,9807049.0
299.84,300.9,297.48,298.27,24353387.0,65.26,65.29,64.17,65.12,5911733.0,144.01,145.45,141.38,144.99,6061284.0,159.32,159.67,157.32,157.6,18085496.0,371.56,373.83,368.02,372.93,538949.0,461.4,471.63,453.355,469.17,17164802.0
297.16,304.4399,297.156,303.15,28984028.0,65.11,66.24,64.81,65.8,4822896.0,144.87,145.98,143.7,144.92,4721952.0,158.93,160.8,157.9491,160.14,21760309.0,373.18,384.85,371.085,382.42,590827.0,473.7,498.49,468.23,492.09,29492388.0
307.25,310.43,306.2,309.71,38540792.0,65.81,66.07,65.3,65.85,3843785.0,145.76,146.03,144.99,145.39,4094689.0,161.835,162.215,161.03,162.09,16590945.0,383.63,386.535,381.37,383.57,432382.0,497.1,498.8,472.87,481.49,26229707.0
310.6,312.67,308.25,310.37,32304453.0,66.0,66.0899,64.98,65.035,4071431.0,145.75,146.18,144.9,145.09,3490876.0,162.8235,163.22,161.18,161.32,17229379.0,384.62,386.1,380.0,381.44,403624.0,481.79,484.94,473.7,477.96,12193711.0
311.66,317.07,311.15,316.97,27840727.0,65.05,65.26,64.08,64.3,5611502.0,145.48,145.79,144.72,145.7,2947422.0,161.9746,163.31,161.26,163.28,14275227.0,378.0,380.34,375.13,379.01,376024.0,497.12,525.63,493.79,524.85,24491189.0
316.7,317.57,312.17,312.69,37279469.0,64.41,64.56,63.91,64.22,8224219.0,145.05,146.61,144.73,146.48,4671827.0,163.39,163.6,161.72,162.15,18083058.0,378.3,388.415,375.57,387.62,526636.0,544.255,547.41,524.9,538.0,27042937.0
311.85,315.5,309.55,311.5,27936506.0,64.21,64.93,63.98,64.1,5718186.0,146.4,147.395,146.24,147.05,3756055.0,162.62,163.94,162.57,163.29,16351813.0,387.42,396.47,387.42,390.76,561156.0,529.76,537.84,516.7853,518.505,16321712.0
313.59,315.7,312.09,315.33,24013095.0,64.29,64.38,63.12,63.21,9175475.0,147.42,148.84,146.2,148.21,4648240.0,164.35,166.24,164.03,166.21,17391143.0,393.17,394.0,381.82,385.57,504047.0,494.08,514.46,492.17,513.49,20068904.0
316.27,318.74,315.0,318.67,30627564.0,63.5,63.5,62.57,62.99,11539177.0,148.41,149.41,147.93,149.02,7300448.0,167.41,167.4675,165.43,167.05,26200424.0,387.0,387.0,382.53,385.7,673927.0,507.61,515.6699,503.16,510.19,12682509.0
317.19,319.02,316.0,316.55,44685529.0,62.91,62.9188,62.23,62.65,17461383.0,148.58,150.17,148.5,149.5,13942380.0,166.68,168.19,166.43,166.49,39893384.0,385.9,386.31,363.68,363.73,2640543.0,530.23,548.58,528.41,547.3007,33002168.0
318.75,319.99,317.31,317.7,44852758.0,62.8,63.51,62.6,63.5,13176705.0,146.7,149.18,146.0,148.22,14965376.0,167.4,167.49,165.68,165.69,37346441.0,365.72,367.135,356.46,359.19,2354830.0,571.51,594.5,559.1,569.43,59686356.0
317.86,319.56,315.65,319.2899,41293070.0,63.36,64.055,62.74,63.95,24120195.0,148.04,148.77,146.755,148.47,10530710.0,166.19,166.8,165.27,166.72,25894570.0,359.42,360.45,354.21,356.6,1186978.0,564.08,582.0,555.6027,571.9422,37423500.0
320.25,323.33,317.5188,318.33,67508467.0,64.07,64.2,62.84,63.13,21503008.0,148.58,148.945,147.93,148.31,11697555.0,167.51,167.53,164.45,165.04,42175214.0,359.91,359.91,343.09,345.2,2024996.0,570.63,573.86,554.26,564.96,27306834.0
310.06,311.77,304.88,308.96,35383266.0,63.0,64.28,62.8,63.83,8679580.0,147.52,149.46,147.0,148.65,5032547.0,161.15,163.375,160.2,162.26,22550887.0,341.2,343.32,336.17,339.48,662021.0,541.99,564.44,539.28,557.54,12432990.0
312.6,318.4,312.19,317.76,30754951.0,64.25,64.875,64.09,64.37,7615043.0,148.46,150.57,148.15,149.5,4469695.0,163.78,165.755,163.073,165.46,18045860.0,341.6,345.77,337.3,344.02,563842.0,568.44,576.81,558.08,566.82,11093082.0
324.45,327.85,321.38,324.32,49204103.0,64.42,65.14,64.22,64.3,5922825.0,149.45,151.19,149.13,150.54,4483436.0,167.84,168.75,165.69,168.18,26399583.0,346.25,347.7916,338.9,339.18,497337.0,575.69,589.7999,567.43,581.0,13291305.0
320.65,324.09,318.75,323.8762,29239643.0,63.9,64.1,63.03,64.03,8018410.0,150.03,150.51,149.05,150.36,4981916.0,174.025,174.05,170.79,172.74,46786619.0,335.68,337.5656,331.5679,336.24,582480.0,632.42,650.88,618.0,640.93,26713917.0
320.95,322.68,308.29,309.33,46153891.0,63.8,63.93,62.6,63.21,8709063.0,149.75,150.0,148.64,148.76,5931712.0,172.36,172.4,169.58,170.17,30721335.0,333.17,338.98,328.125,337.94,892933.0,638.68,653.0,632.52,650.48,15067058.0
304.3,313.49,302.22,308.71,40308612.0,67.735,68.68,65.49,66.35,29804373.0,149.42,150.49,149.24,150.15,4358590.0,170.43,174.5,170.4,174.39,24512662.0,339.69,346.5,339.39,341.11,657904.0,673.69,786.14,673.52,780.28,45229406.0
315.31,319.64,313.6345,318.86,30865583.0,68.0,68.01,66.88,67.44,13592192.0,151.49,152.75,151.2,151.6,5399144.0,177.13,180.64,176.31,180.13,31785900.0,347.9,359.49,347.62,356.0,835796.0,882.96,968.9899,833.88,887.72,53837004.0
323.52,324.76,318.95,321.58,27021726.0,66.22,66.55,64.07,65.88,19714249.0,151.72,154.02,151.31,153.99,4801064.0,184.03,184.2,178.4101,179.94,34336157.0,364.84,376.68,363.0,373.75,1318687.0,822.8,845.98,704.1106,734.72,45999453.0
322.57,325.22,320.2648,325.21,23365266.0,67.29,69.9,66.05,68.21,26544617.0,154.25,154.5,152.74,153.52,4494858.0,180.97,183.8199,180.059,183.64,24058973.0,385.53,394.68,375.03,389.57,1465079.0,699.92,795.83,687.0,748.5,38382071.0
322.37,323.4,318.0,320.04,26686552.0,69.98,71.19,68.39,68.87,24346665.0,153.34,153.455,151.55,151.88,3979025.0,182.845,185.63,182.48,183.95,26102395.0,391.07,391.3725,378.51,381.92,1052884.0,731.0,769.75,730.0,747.9808,15897263.0
314.18,321.54,313.85,321.54,23748626.0,69.32,69.4,67.615,68.995,16602968.0,151.68,151.91,150.8911,151.83,2841896.0,183.58,188.84,183.25,188.74,28613696.0,377.25,389.84,377.25,386.24,817898.0,800.41,819.99,752.4,770.8467,23238209.0
323.6,323.9,318.71,319.61,21422946.0,68.93,68.99,67.5,67.76,11664601.0,152.29,152.38,151.54,151.99,2932021.0,190.65,190.7,183.5,184.44,50542643.0,390.21,398.0,387.98,396.75,838638.0,768.5,783.5061,758.0,774.02,11177954.0
321.62,327.21,321.47,327.2,24425223.0,67.5,67.82,66.32,66.95,12086783.0,151.87,152.15,150.92,151.12,4094822.0,185.58,185.85,181.85,184.72,41959355.0,398.13,407.045,397.64,406.79,926978.0,778.0,789.75,763.37,767.44,11193209.0
324.19,326.22,323.35,324.91,21088852.0,67.13,67.77,66.52,66.78,7351177.0,150.16,151.045,149.88,150.09,4082144.0,183.08,186.23,182.872,183.76,32321759.0,406.44,408.0,398.1,398.89,552175.0,741.84,818.0,735.0,803.86,24953651.0
324.74,325.98,322.85,324.94,17502899.0,67.45,67.66,67.04,67.55,7353913.0,150.56,150.64,149.15,150.11,3987649.0,183.25,185.41,182.65,185.35,19699788.0,399.1,402.09,393.3913,399.22,483277.0,787.22,812.97,785.5,799.9724,14271351.0
315.36,319.75,314.61,319.0,34217504.0,67.56,67.8,66.71,67.01,7846283.0,150.47,150.74,149.06,149.12,4936845.0,185.605,187.7,184.34,187.22,25137072.0,396.82,402.0,395.007,397.81,448118.0,841.6,860.0,832.36,858.66,14593786.0
320.0,324.57,320.0,323.62,19967302.0,67.25,67.54,66.815,67.36,6998827.0,149.21,149.76,148.58,148.94,4988181.0,188.06,188.18,186.47,187.28,23031417.0,397.86,402.2079,395.31,400.54,496608.0,923.5,944.78,901.02,916.96,23686175.0
322.55,324.65,318.21,320.3,22475725.0,67.26,67.36,66.1,66.98,7879999.0,148.61,149.38,147.4043,148.35,5450372.0,186.95,187.25,181.1,184.33,32176334.0,399.9,401.085,393.76,399.14,503659.0,911.81,912.0,859.94,899.18,16563806.0
318.62,320.45,310.5,313.03,29434253.0,67.18,69.78,66.81,69.71,20569076.0,148.09,150.24,147.54,149.98,6645799.0,183.17,183.5,177.25,178.56,44757149.0,396.07,404.535,392.86,403.28,570793.0,906.74,907.9699,880.45,901.0,13084493.0
297.26,304.18,289.23,298.17,49427633.0,73.885,74.52,71.59,72.955,38922681.0,146.5,149.0,145.25,146.0,7586899.0,167.77,174.55,163.23,170.88,61441188.0,395.54,426.36,386.835,425.88,2781648.0,839.0,863.5,822.2,833.16,14109712.0
300.95,302.53,286.13,288.08,52521891.0,73.75,73.85,69.02,70.1,36123382.0,145.99,146.75,143.83,144.66,8313913.0,174.2,174.84,167.6462,168.05,58615017.0,437.25,457.6,437.0,442.34,3412190.0,849.18,856.6,787.0,799.11,16703593.0
286.53,297.88,286.5,292.69,46094168.0,71.32,75.47,70.72,74.7,30749585.0,145.35,146.22,143.59,143.74,7356248.0,169.71,173.26,168.21,170.16,49097842.0,444.01,461.34,442.44,457.78,2140370.0,783.0,813.31,776.11,778.8,13266973.0
281.1,286.0,272.96,273.04,72477356.0,78.31,78.88,72.26,72.67,48927773.0,142.56,144.77,138.95,139.08,10168944.0,163.37,167.03,157.98,158.0,82876439.0,468.56,470.0,430.7,430.7,1941515.0,730.0,739.77,669.0,678.85,22838989.0
257.26,278.41,256.37,274.64,96710951.0,70.17,71.08,66.63,69.38,31127425.0,135.36,137.29,130.82,134.55,15664684.0,152.41,163.71,152.0,162.11,85148699.0,422.37,445.05,418.22,444.82,1376460.0,629.7,690.52,611.52,667.43,23087454.0
282.28,301.44,277.72,298.82,78891672.0,70.32,75.405,70.08,75.38,29010798.0,134.78,140.13,134.0138,140.08,9083098.0,165.31,172.92,162.31,172.85,59743368.0,445.0,465.51,445.0,464.74,1473947.0,711.26,743.69,686.67,743.69,18641901.0
303.67,304.0,285.8,289.31,74214898.0,74.27,74.82,71.51,74.21,21471567.0,140.0,140.99,133.1,135.55,10764314.0,173.8,175.0,162.26,164.38,62650846.0,454.72,467.69,448.1097,461.6797,1090021.0,805.5,806.98,716.1106,745.51,23727404.0
296.44,303.4,293.13,302.76,49969205.0,74.88,76.01,72.59,76.0,20204240.0,137.68,143.64,137.14,143.46,8524830.0,168.48,170.7,165.62,170.54,41535592.0,467.96,494.56,467.1303,493.8,1804910.0,763.9603,766.52,724.7345,749.5,13975877.0
295.52,299.55,291.41,292.92,42089988.0,75.0,77.5,74.53,76.13,21171863.0,140.8,142.68,139.84,142.0,12614157.0,166.1,170.87,165.69,166.24,55003134.0,480.94,500.0,480.0,488.07,1168157.0,723.5,745.75,718.07,723.62,10164674.0
282.0,290.82,281.23,288.98,51462221.0,75.3189,80.3959,75.1,80.23,29153836.0,138.48,143.01,137.41,142.03,19677212.0,162.61,163.11,156.0,161.57,64129134.0,477.29,496.985,477.0,494.6899,999346.0,693.0,707.0,684.27,703.39,23777510.0
263.75,278.09,263.0,266.09,131779754.0,77.92,78.1899,73.09,73.3,30731839.0,136.33,139.6799,134.9,136.24,21445342.0,150.91,157.75,150.0,150.62,62771037.0,466.94,486.69,466.15,473.19,2372284.0,605.39,662.998,605.0,606.46,15774368.0
277.14,286.44,269.37,285.69,65679929.0,75.51,75.56,68.78,72.35,51259143.0,139.97,141.95,134.23,141.7,21201606.0,158.04,161.03,152.58,161.03,56396588.0,488.45,488.71,460.8,475.38,1191540.0,659.43,668.0,608.0,645.0,14714548.0
277.39,281.22,271.86,275.3,58216000.0,73.94,75.38,72.78,73.69,61058378.0,138.09,138.75,131.5,131.65,28732828.0,157.34,157.7,151.15,153.56,100064575.0,479.11,485.98,459.61,464.7,2240514.0,640.2,653.58,613.0,633.905,12845088.0
255.94,270.0,248.0,248.0,96606887.0,70.44,72.865,67.88,68.47,24132325.0,127.31,133.765,124.5,125.3,36152168.0,145.3,153.47,138.58,138.76,81747972.0,444.36,451.96,426.1,430.06,2884600.0,580.0,594.5,546.25,556.01,17650406.0
264.89,279.92,252.95,278.06,83319113.0,71.93,72.0,67.5,70.75,27348220.0,129.32,134.92,124.65,134.29,32116390.0,147.5,161.91,140.73,158.85,78011808.0,445.01,466.04,418.01,465.87,2382142.0,595.0,607.57,502.0,546.2,21281778.0
241.95,259.08,240.0,241.47,74222204.0,67.26,72.8,64.41,68.9,43480772.0,123.57,133.76,122.43,127.0,30109530.0,140.0,149.35,135.0,135.4144,155635716.0,452.51,484.58,433.82,439.26,3495050.0,469.4997,494.8699,442.17,444.9801,38445545.0
247.51,257.61,238.4,252.85,151273870.0,70.0,76.0797,69.0,74.52,25518062.0,128.55,136.76,127.81,136.59,30929596.0,140.0,147.4998,135.0,146.57,72989148.0,494.0,512.98,473.0,491.68,3491847.0,440.01,471.85,396.0,430.0,23150951.0
239.77,250.0,237.12,249.0,62337123.0,73.89,80.0,72.97,79.47,29327060.0,131.02,135.6696,128.71,135.01,27222728.0,138.0,146.0,135.02,142.13,66828849.0,495.78,499.0,455.56,491.43,4369214.0,389.0,404.86,350.51,361.6,39991154.0
247.385,252.84,242.61,244.78,61569852.0,80.98,85.97,78.29,78.51,89017904.0,134.99,134.99,126.15,127.05,30152184.0,142.77,150.15,139.0,142.67,143007530.0,483.93,518.0,469.4515,489.01,2219291.0,374.6965,452.0,358.46,427.295,28716890.0
247.18,251.83,228.0,228.74,83656772.0,79.5,81.6,72.17,73.25,61473102.0,126.83,127.44,118.13,119.57,31908410.0,146.01,147.1,135.86,136.77,79911281.0,491.0,499.5,435.01,438.45,1958865.0,438.2,477.0,425.79,427.53,27182628.0
228.08,228.4997,212.61,223.43,77575565.0,75.3,75.3,68.86,72.44,35022144.0,117.0,118.56,109.16,111.12,34555990.0,137.01,140.57,132.52,135.56,70948783.0,449.84,477.0,433.2757,455.62,3442927.0,433.55,441.9999,410.5,434.29,15611610.0
236.36,247.69,234.3,246.88,64013339.0,75.13,75.83,72.11,73.96,17964958.0,118.76,119.65,113.86,119.06,28018338.0,143.75,149.6,141.27,148.34,71620681.0,471.74,471.99,424.01,450.0,1455695.0,476.3,513.69,474.0,504.3,21685259.0
250.82,258.25,244.3,245.465,67944382.0,73.87,74.49,69.34,69.65,21147768.0,118.91,123.96,116.7008,119.54,22704628.0,148.91,154.33,144.44,146.85,65917270.0,443.04,458.83,427.08,428.73,1159953.0,545.25,557.0,511.11,539.175,19706795.0
246.52,258.68,246.36,258.48,54641901.0,69.9,73.91,69.75,73.8,16325956.0,120.57,127.1,120.38,126.14,21673262.0,148.4,156.66,148.37,156.11,53636552.0,426.51,452.7,424.02,452.32,2974710.0,547.39,560.0,512.25,528.05,16688863.0
252.75,255.87,247.05,247.62,45641532.0,73.71,75.39,71.91,72.83,14634136.0,121.65,127.62,120.58,123.28,17552960.0,151.75,154.89,149.2,149.61,48247560.0,446.03,465.79,445.1519,448.05,1000007.0,505.0,525.8,494.03,514.56,13608376.0
250.74,255.52,249.4,254.79,37524398.0,75.35,76.42,73.89,75.93,14436575.0,128.46,133.99,127.5,132.95,36995310.0,152.44,160.6,150.01,160.3,113344210.0,463.09,476.1,461.0,473.88,1196986.0,510.26,516.6471,491.23,502.1,11162231.0
255.6,262.49,252.0,254.3,41083385.0,75.95,76.33,73.79,74.77,20040160.0,134.99,135.7097,130.05,131.04,26014780.0,159.44,164.78,156.56,157.64,66265405.0,474.0,495.48,463.8,488.3,2863052.0,501.25,542.96,497.0,524.48,16421035.0
246.5,248.72,239.13,240.76,39826068.0,74.32,74.39,72.0,72.51,21393812.0,127.7,130.23,125.5,128.81,20968912.0,153.0,157.75,150.82,151.94,51267295.0,484.14,499.99,476.4506,496.73,1580636.0,504.0,513.9548,475.1,481.58,12570750.0
240.34,245.15,236.9,244.93,75974814.0,71.81,77.48,71.38,76.98,15506890.0,129.12,134.0,127.22,133.13,19108738.0,151.86,155.48,150.36,155.26,44283455.0,494.29,501.0,483.11,498.75,936732.0,481.03,494.2599,446.4,454.47,15413671.0
242.8,245.7,238.9741,241.43,29119767.0,77.41,79.47,76.36,78.21,24917293.0,132.38,134.785,131.58,134.08,15471560.0,155.1,157.38,152.19,153.8201,36820781.0,495.56,503.2623,485.0435,493.44,1528827.0,509.5,515.49,468.3901,480.0,21274333.0
250.9,263.11,249.38,262.285,43802547.0,79.24,79.65,75.88,77.81,31503651.0,137.01,140.97,135.54,139.72,23344234.0,160.17,166.5,157.58,165.27,110309126.0,503.38,511.01,488.89,504.27,2304282.0,511.16,521.0,497.96,516.24,27631958.0
270.8,271.7,259.0,259.385,47214898.0,77.26,77.68,72.5,74.67,18655707.0,139.86,142.03,137.26,137.36,20131864.0,169.59,170.0,163.26,163.49,113427660.0,502.81,509.74,492.01,500.67,1887912.0,545.0,565.0,532.34,545.47,17334969.0
263.1,267.37,261.23,266.04,35439096.0,74.78,75.13,73.57,74.94,10555615.0,137.98,144.13,137.3,143.14,17251902.0,165.67,166.64,163.5,165.11,42577360.0,502.21,514.11,488.0,512.36,2019702.0,555.75,557.05,533.33,548.7,23557730.0
268.7,270.07,264.7,267.96,37508554.0,74.37,74.6025,72.95,73.5,11949977.0,144.01,145.42,140.28,141.22,18771962.0,166.36,167.37,163.33,165.19,45817799.0,510.1,515.64,500.87,512.96,1866066.0,562.09,575.1818,557.11,573.01,12745268.0
268.31,273.7,265.83,273.23,30530102.0,75.8,76.0,73.715,75.28,29378432.0,140.0,141.4899,137.8404,139.96,13251350.0,164.35,165.57,162.3,165.51,74408746.0,512.01,519.0,504.1227,517.13,597731.0,591.0,652.0,580.53,650.9899,21175579.0
280.0,288.25,278.05,287.07,88126631.0,75.95,77.85,75.34,77.75,23969720.0,145.42,147.42,144.05,145.97,22907196.0,169.0,173.75,168.0,173.7,92927769.0,524.6234,525.9,517.0,524.88,868236.0,698.97,741.88,692.43,709.755,57451900.0
282.4,286.33,280.63,284.45,54896950.0,76.16,76.59,74.47,74.63,30375338.0,145.55,147.91,143.54,147.73,20360852.0,171.2,173.57,169.24,171.94,105538921.0,525.3,527.1,510.5,511.69,2857950.0,742.0,753.13,710.0,729.5254,43359242.0
287.38,288.1975,282.3502,286.72,103289014.0,74.84,76.96,74.45,76.51,38468606.0,148.31,150.68,146.44,149.675,21463894.0,174.3,177.28,172.9,177.07,167649296.0,518.92,541.97,517.616,539.93,2244627.0,716.94,759.45,706.715,745.6545,57474573.0
284.69,286.945,276.86,282.74,189543675.0,85.17,85.79,81.01,83.94,246416735.0,151.99,152.3,149.6,151.91,20430610.0,179.5,180.0,175.87,178.6,132389675.0,549.99,572.5,539.14,568.85,5574335.0,772.28,774.95,747.66,753.65,24322747.0
277.95,281.68,276.85,276.85,86952157.0,82.99,85.18,80.65,81.26,110201105.0,150.93,153.0,150.09,151.68,20252430.0,176.63,178.75,174.99,174.99,95940393.0,566.71,574.32,560.39,568.34,2609315.0,732.7,765.57,712.21,746.35,28421310.0
276.28,277.25,265.43,268.36,120805673.0,80.25,82.24,78.26,78.44,52736483.0,150.12,151.64,148.57,149.81,17761114.0,173.5,173.6699,166.1102,167.67,197600120.0,566.06,568.99,536.8,544.46,2719192.0,730.12,753.33,673.79,686.72,58529442.0
273.61,277.58,272.2,276.67,94158975.0,79.58,81.38,78.81,81.32,33951992.0,152.81,155.0,151.73,153.72,17853078.0,171.39,173.95,170.82,173.575,77978617.0,555.5,563.3699,540.95,557.705,2548036.0,703.98,731.6,688.71,731.0656,37901725.0
275.87,281.75,274.87,274.87,55290604.0,82.17,84.0,74.4,77.8,191649024.0,154.25,157.0,153.6988,155.77,18665239.0,174.11,175.06,170.91,171.43,113212881.0,558.93,573.15,557.486,565.955,1361568.0,727.6,734.0,703.13,705.63,38120713.0
277.2,283.01,277.0,282.95,83689194.0,77.1,80.15,76.25,79.64,41351151.0,155.57,156.3,153.64,154.76,13769686.0,172.06,174.56,170.71,174.54,85348035.0,573.6442,574.0,556.47,565.74,1944312.0,710.81,730.73,698.18,725.0,24775239.0
281.8,284.54,279.95,283.25,52652760.0,79.9,80.4,78.241,79.89,36754704.0,154.81,156.05,154.0,154.02,13385026.0,176.59,176.9,173.3,174.03,58799715.0,563.15,565.68,539.1535,547.15,5371400.0,737.61,799.49,735.0,798.92,58450139.0
285.08,285.83,278.2,278.57,24567863.0,79.89,80.07,78.08,78.67,8433866.0,151.25,153.1,150.7,151.39,14397712.0,175.59,175.67,169.39,169.79,29678984.0,537.48,539.9799,522.42,528.61,1024102.0,795.64,805.0,756.69,769.11,14526538.0
284.73,289.67,283.89,287.83,57520384.0,83.97,85.01,80.05,83.04,70076396.0,151.38,151.63,149.16,150.16,14960868.0,173.22,177.68,171.88,177.3,39984236.0,532.64,533.17,513.81,516.14,1015962.0,790.17,803.1999,783.16,799.84,12096180.0
289.96,294.53,288.35,293.99,34380486.0,85.47,85.67,81.33,83.9,61617551.0,148.46,150.43,147.16,149.83,16260322.0,180.0,180.4,176.23,179.22,89953339.0,513.99,527.435,507.69,525.72,1354503.0,855.19,869.82,763.5,781.06,53718332.0
286.25,299.0,285.85,289.07,112571771.0,81.2,81.4,77.62,79.95,29388153.0,149.62,149.67,146.79,148.33,11473078.0,175.8,178.64,174.01,174.5,33950716.0,524.23,529.21,514.55,525.5,395805.0,755.0,772.77,683.04,701.31,31742479.0
289.17,293.69,286.3172,293.17,31026388.0,81.6165,81.76,79.19,80.25,17381039.0,148.77,149.08,147.09,148.24,11752432.0,174.49,179.0,173.8,178.84,53648238.0,528.18,544.2,527.6202,543.0,1551000.0,701.0,762.0,698.0,761.21,36511504.0
295.06,301.0,294.46,297.78,68730265.0,79.33,79.835,78.51,79.15,13792456.0,149.0,150.78,148.64,149.59,11190868.0,180.62,183.65,179.9,180.76,33345354.0,563.06,581.0,561.27,574.38,1450165.0,789.79,798.92,762.18,768.06,16328797.0
300.46,303.24,298.87,300.5,33168366.0,78.9,79.36,77.26,77.47,11228420.0,150.0,150.32,148.04,148.08,8744786.0,182.08,184.2,181.6306,182.49,58901458.0,559.2049,569.99,541.56,552.76,1787654.0,776.5,789.8,761.11,782.45,21416699.0
303.22,305.17,301.97,303.75,52106578.0,77.9,78.43,76.81,77.61,22435386.0,149.37,149.525,147.1301,147.59,8503806.0,184.17,186.5,182.58,183.6078,48490207.0,564.39,570.21,555.96,559.83,956332.0,777.21,796.4,772.35,780.215,11124597.0
305.64,310.29,304.29,310.1484,30509246.0,77.76,78.44,76.87,77.49,19178688.0,148.92,149.18,147.89,148.7,6994642.0,184.9797,185.0,183.36,184.68,25074514.0,562.0,567.83,553.52,562.92,1225668.0,793.77,824.0,787.01,819.25,31166079.0
308.1,317.05,307.24,315.005,34252219.0,77.77,80.92,77.6152,80.8,11410790.0,148.45,150.1,148.12,149.18,9272868.0,183.15,187.51,182.85,186.65,50846893.0,565.23,578.77,564.1,574.11,985195.0,790.51,824.0,785.0,810.48,31241342.0
